creationDate|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-28T09:02:42.927+00:00|1168231108517|31.182.127.125|Internet Explorer|About Czechoslovakia, , until 1992. From 1939 to 1945, the statAbout Nauru, under|81|17592186044443|92||1168231108511
2012-12-28T09:35:17.898+00:00|1168231108530|180.222.139.188|Internet Explorer|thanks|6|26388279066632|59|1168231108527|
2012-12-28T09:38:30.797+00:00|1168231107519|193.104.227.215|Internet Explorer|About Soviet Union, atellite states, known as the Eastern BlocAbout Hannibal, nd w|82|26388279066641|86||1168231107516
2012-12-28T09:38:30.870+00:00|1168231107433|193.104.227.215|Internet Explorer|maybe|5|26388279066641|86|1168231107432|
2012-12-28T12:10:30.855+00:00|1168231107575|31.185.10.92|Internet Explorer|LOL|3|30786325577731|56|1168231107571|
2012-12-28T14:02:45.804+00:00|1168231108518|31.182.127.125|Internet Explorer|About Kingdom of Jerusalem, aladin, who vigorously began to recapture lost territory|84|17592186044443|92|1168231108506|
2012-12-28T14:25:43.259+00:00|1168231108528|31.182.127.125|Internet Explorer|thanks|6|17592186044443|92|1168231108527|
2012-12-28T14:42:01.408+00:00|1168231107574|91.191.192.127|Firefox|good|4|24189255811081|4|1168231107571|
2012-12-28T17:23:51.182+00:00|1168231107572|27.116.34.47|Chrome|About Archduchy of Austria, t duchies within the Holy Roman Empire, was the nucleus|83|13194139533355|0|1168231107571|
2012-12-28T17:27:49.703+00:00|1168231107577|41.74.150.41|Firefox|no way!|7|35184372088850|97||1168231107572
2012-12-28T17:32:23.431+00:00|1168231107576|27.98.220.136|Firefox|maybe|5|35184372088856|1||1168231107572
2012-12-28T21:12:47.649+00:00|1168231107412|193.104.227.215|Internet Explorer|About Nice & Slow, 100 singles chart in early 1998. However, in the UK, it did|78|26388279066641|86||1168231107404
2012-12-28T22:00:54.060+00:00|1168231107573|31.192.109.124|Internet Explorer|cool|4|26388279066668|56||1168231107572
