creationDate|PostId|TagId
2012-12-03T00:45:37.991+00:00|1168231188357|1670
2012-12-03T00:59:51.740+00:00|1168231329363|1766
2012-12-03T01:21:15.277+00:00|1168231454017|2107
2012-12-03T01:24:05.957+00:00|1168231197728|7534
2012-12-03T01:46:17.218+00:00|1168231371135|61
2012-12-03T01:48:57.460+00:00|1168231271597|10449
2012-12-03T02:36:45.105+00:00|1168231262847|790
2012-12-03T02:38:47.822+00:00|1168231490556|1444
2012-12-03T02:54:14.415+00:00|1168231127701|5113
2012-12-03T03:34:52.114+00:00|1168231263575|790
2012-12-03T04:04:15.909+00:00|1168231263011|790
2012-12-03T04:14:12.948+00:00|1168231153516|139
2012-12-03T04:14:12.948+00:00|1168231153516|1178
2012-12-03T04:14:12.948+00:00|1168231153516|2883
2012-12-03T04:14:12.948+00:00|1168231153516|3066
2012-12-03T04:14:12.948+00:00|1168231153516|3106
2012-12-03T04:14:12.948+00:00|1168231153516|7580
2012-12-03T04:23:35.344+00:00|1168231262183|790
2012-12-03T04:24:03.556+00:00|1168231188442|1034
2012-12-03T04:30:14.297+00:00|1168231321337|2888
2012-12-03T04:42:31.224+00:00|1168231394998|1176
2012-12-03T05:18:35.809+00:00|1168231300040|147
2012-12-03T05:26:16.275+00:00|1168231203988|3019
2012-12-03T05:39:36.177+00:00|1168231496090|6
2012-12-03T05:39:36.177+00:00|1168231496090|808
2012-12-03T05:39:36.177+00:00|1168231496090|2823
2012-12-03T05:39:36.177+00:00|1168231496090|3000
2012-12-03T06:23:25.169+00:00|1168231428373|138
2012-12-03T06:23:25.169+00:00|1168231428373|206
2012-12-03T06:23:25.169+00:00|1168231428373|1668
2012-12-03T06:23:25.169+00:00|1168231428373|5633
2012-12-03T06:23:25.169+00:00|1168231428373|6395
2012-12-03T06:23:25.169+00:00|1168231428373|6645
2012-12-03T06:28:03.822+00:00|1168231196216|3001
2012-12-03T06:38:45.887+00:00|1168231489584|138
2012-12-03T06:42:44.465+00:00|1168231411267|1756
2012-12-03T08:08:00.537+00:00|1168231463812|1581
2012-12-03T08:35:52.493+00:00|1168231481760|812
2012-12-03T09:22:16.082+00:00|1168231312186|1733
2012-12-03T09:52:09.011+00:00|1168231177955|2785
2012-12-03T09:55:55.935+00:00|1168231501717|243
2012-12-03T10:02:45.844+00:00|1168231281903|2000
2012-12-03T10:15:41.021+00:00|1168231197375|3001
2012-12-03T11:31:36.854+00:00|1168231372912|141
2012-12-03T11:31:36.854+00:00|1168231372912|6993
2012-12-03T11:35:17.413+00:00|1168231453981|2083
2012-12-03T11:59:52.675+00:00|1168231468232|138
2012-12-03T14:20:42.307+00:00|1168231327606|2868
2012-12-03T14:22:36.540+00:00|1168231202843|1444
2012-12-03T14:22:56.408+00:00|1168231197627|7534
2012-12-03T14:37:27.043+00:00|1168231263320|790
2012-12-03T14:45:32.827+00:00|1168231170346|280
2012-12-03T14:56:25.823+00:00|1168231278592|285
2012-12-03T14:56:25.823+00:00|1168231278592|7782
2012-12-03T14:56:27.222+00:00|1168231346543|3045
2012-12-03T15:18:03.351+00:00|1168231312805|1733
2012-12-03T15:24:59.316+00:00|1168231500517|1986
2012-12-03T15:29:39.398+00:00|1168231174089|1953
2012-12-03T16:08:24.552+00:00|1168231313087|3002
2012-12-03T16:49:41.316+00:00|1168231112318|2951
2012-12-03T17:13:08.675+00:00|1168231395319|1176
2012-12-03T17:23:27.042+00:00|1168231122644|1153
2012-12-03T20:25:56.964+00:00|1168231281716|283
2012-12-03T21:09:21.491+00:00|1168231264058|790
2012-12-03T22:11:23.804+00:00|1168231473816|782
2012-12-03T22:25:42.483+00:00|1168231294121|5063
2012-12-03T22:30:46.901+00:00|1168231504708|1766
2012-12-03T22:38:04.384+00:00|1168231441762|567
2012-12-03T23:00:21.110+00:00|1168231173425|1953
2012-12-03T23:25:35.250+00:00|1168231291968|2821
2012-12-03T23:51:34.211+00:00|1168231505143|3010
2012-12-03T23:55:50.535+00:00|1168231459352|132
2012-12-03T23:55:50.535+00:00|1168231459352|2088
2012-12-03T23:55:50.535+00:00|1168231459352|4899
2012-12-03T23:55:50.535+00:00|1168231459352|6360
2012-12-03T23:55:50.535+00:00|1168231459352|11855
